CUIT,Nombre_Empresa,Tipo_Sociedad,Sector,Provincia,Año_Fundación,Empleados,Periodo_Fiscal,Ingresos,Gastos,Margen,Deuda,Activos,Prestamos_Solicitados,Prestamos_Aprobados,Prestamos_Cancelados,Prestamos_Vigentes,Ticket_Promedio_Solicitado,Ticket_Promedio_Aprobado,Monto_Solicitado,Monto_Aprobado,Tiempo_Cancelacion_Prestamo,Trimestre_Dias_Actividad,Trimestre_Dias_Inactividad,Promedio_Login_Dia,Total_Login_Dia,Transferencias,Pagos,Creditos,Inversiones,Servicios_Utilizados,Churn,Churn_Date,Telefono,Direccion
33855423907,CQH IND SRL,S.A.S.,Industria,Córdoba,2016,312,2022-Q1,57807856.3,33663547.06,24144309.24,13743266.95,72337690.2,2,1,1,0,5980378.36,5208997.88,11960756.71,5208997.88,30,29,61,7.0,203,0,1,1,1,3,0,,+543439988125,Avenida 9 de Julio 8803
33855423907,CQH IND SRL,S.A.S.,Industria,Córdoba,2016,312,2022-Q2,56508906.9,40273928.3,16234978.6,12419608.69,77307660.51,0,0,0,0,7529801.11,7060662.35,0.0,0.0,0,23,67,7.0,161,0,1,0,0,1,0,,+543439988125,Avenida 9 de Julio 8803
33855423907,CQH IND SRL,S.A.S.,Industria,Córdoba,2016,312,2022-Q3,58108348.55,34333746.59,23774601.96,16258847.54,83263932.46,0,0,0,0,5030367.96,4480939.77,0.0,0.0,0,87,3,8.0,696,0,0,1,1,2,0,,+543439988125,Avenida 9 de Julio 8803
33855423907,CQH IND SRL,S.A.S.,Industria,Córdoba,2016,312,2022-Q4,51965665.66,34858199.91,17107465.75,11379723.58,80476235.86,0,0,0,0,4778488.19,3272539.52,0.0,0.0,0,26,64,4.0,104,0,1,0,0,1,0,,+543439988125,Avenida 9 de Julio 8803
33855423907,CQH IND SRL,S.A.S.,Industria,Córdoba,2016,312,2023-Q1,51196508.59,33799752.51,17396756.08,12995753.48,71190635.36,5,2,0,2,3967363.42,3869892.64,19836817.1,7739785.29,30,7,83,2.0,14,1,1,1,1,4,0,,+543439988125,Avenida 9 de Julio 8803
33855423907,CQH IND SRL,S.A.S.,Industria,Córdoba,2016,312,2023-Q2,58035405.6,40127256.55,17908149.05,16355929.92,81976998.29,5,2,2,0,4417518.36,3119486.22,22087591.82,6238972.44,90,66,24,2.0,132,0,1,0,0,1,0,,+543439988125,Avenida 9 de Julio 8803
33855423907,CQH IND SRL,S.A.S.,Industria,Córdoba,2016,312,2023-Q3,53771121.19,39072179.0,14698942.19,11494828.48,80687691.77,0,0,0,0,8371604.09,5480705.35,0.0,0.0,0,47,43,9.0,423,0,1,0,0,1,0,,+543439988125,Avenida 9 de Julio 8803
33855423907,CQH IND SRL,S.A.S.,Industria,Córdoba,2016,312,2023-Q4,51530411.09,39714534.02,11815877.07,12346028.34,72923770.13,5,3,2,1,4500891.73,4136925.65,22504458.64,12410776.94,60,10,80,3.0,30,0,1,1,1,3,0,,+543439988125,Avenida 9 de Julio 8803
33855423907,CQH IND SRL,S.A.S.,Industria,Córdoba,2016,312,2024-Q1,57401838.96,36768657.4,20633181.56,13974316.15,80821141.39,1,0,0,0,3577798.82,3443641.28,3577798.82,0.0,30,25,65,7.0,175,0,0,0,0,0,0,,+543439988125,Avenida 9 de Julio 8803
33855423907,CQH IND SRL,S.A.S.,Industria,Córdoba,2016,312,2024-Q2,52781746.12,35718095.67,17063650.45,11545127.93,78406763.75,5,4,1,3,3695259.65,2224389.09,18476298.24,8897556.34,30,51,39,1.0,51,0,1,0,0,1,0,,+543439988125,Avenida 9 de Julio 8803
33855423907,CQH IND SRL,S.A.S.,Industria,Córdoba,2016,312,2024-Q3,59190443.66,37947057.82,21243385.84,12139583.23,84611141.48,3,2,2,0,5547949.97,5989980.27,16643849.91,11979960.54,30,9,81,5.0,45,0,0,0,0,0,0,,+543439988125,Avenida 9 de Julio 8803
33855423907,CQH IND SRL,S.A.S.,Industria,Córdoba,2016,312,2024-Q4,51102157.63,37988547.1,13113610.53,15903775.56,80852485.15,0,0,0,0,6111330.81,4607761.27,0.0,0.0,0,9,81,10.0,90,1,1,0,1,3,0,,+543439988125,Avenida 9 de Julio 8803
33855423907,CQH IND SRL,S.A.S.,Industria,Córdoba,2016,312,2025-Q1,56664072.85,40269369.74,16394703.11,14742177.5,83347930.14,5,4,3,1,4875390.85,3652014.88,24376954.24,14608059.54,60,11,79,9.0,99,0,0,1,1,2,0,,+543439988125,Avenida 9 de Julio 8803
33855423907,CQH IND SRL,S.A.S.,Industria,Córdoba,2016,312,2025-Q2,57428151.31,36126880.21,21301271.1,16228539.59,73656690.89,1,0,0,0,6825652.61,5036032.97,6825652.61,0.0,60,22,68,9.0,198,0,1,1,0,2,0,,+543439988125,Avenida 9 de Julio 8803
33855423907,CQH IND SRL,S.A.S.,Industria,Córdoba,2016,312,2025-Q3,51777539.56,35267533.38,16510006.18,14371776.37,71403813.56,3,1,0,1,8025439.64,7040293.78,24076318.91,7040293.78,60,20,70,4.0,80,1,0,1,0,2,0,,+543439988125,Avenida 9 de Julio 8803
33855423907,CQH IND SRL,S.A.S.,Industria,Córdoba,2016,312,2025-Q4,52263632.53,35847241.7,16416390.83,13110988.57,72036012.82,1,0,0,0,5216369.23,5462744.83,5216369.23,0.0,60,22,68,8.0,176,0,0,0,0,0,0,,+543439988125,Avenida 9 de Julio 8803
23665695689,ServiNorte SAS,S.A.,Servicios,Chaco,1982,399,2022-Q1,124674003.77,76039212.02,48634791.75,17149717.7,157488983.18,2,1,0,1,6386790.97,5457033.41,12773581.94,5457033.41,90,36,54,1.0,36,1,0,1,0,2,0,,+543812211950,Avenida 9 de Julio 884
23665695689,ServiNorte SAS,S.A.,Servicios,Chaco,1982,399,2022-Q2,123789856.36,81279442.61,42510413.75,24998775.12,161859337.29,0,0,0,0,6199291.53,4804212.96,0.0,0.0,0,10,80,6.0,60,0,1,1,1,3,0,,+543812211950,Avenida 9 de Julio 884
23665695689,ServiNorte SAS,S.A.,Servicios,Chaco,1982,399,2022-Q3,127305942.72,81859701.96,45446240.76,19338852.47,165010887.98,5,3,1,2,3290838.72,3494263.35,16454193.58,10482790.04,60,24,66,4.0,96,0,1,1,0,2,0,,+543812211950,Avenida 9 de Julio 884
23665695689,ServiNorte SAS,S.A.,Servicios,Chaco,1982,399,2022-Q4,110189140.29,85759845.68,24429294.61,23701602.13,147905740.68,5,2,2,0,4885163.17,4301486.57,24425815.86,8602973.15,60,68,22,8.0,544,0,0,0,1,1,1,2022-12-31,+543812211950,Avenida 9 de Julio 884
23665695689,ServiNorte SAS,S.A.,Servicios,Chaco,1982,399,2023-Q1,125889502.01,71517315.19,54372186.82,18159035.85,144048537.86,3,1,0,1,4891864.93,5118366.55,14675594.79,5118366.55,30,48,42,4.0,192,1,0,0,1,2,0,,+543812211950,Avenida 9 de Julio 884
23665695689,ServiNorte SAS,S.A.,Servicios,Chaco,1982,399,2023-Q2,112323251.69,72363054.58,39960197.11,18895937.61,155246842.85,4,1,0,1,7402323.44,4879238.27,29609293.75,4879238.27,30,9,81,7.0,63,0,0,0,1,1,0,,+543812211950,Avenida 9 de Julio 884
23665695689,ServiNorte SAS,S.A.,Servicios,Chaco,1982,399,2023-Q3,106669240.42,84932375.89,21736864.53,20600342.36,146445556.68,5,3,2,1,5713947.46,4433041.99,28569737.3,13299125.97,90,15,75,9.0,135,1,0,1,0,2,0,,+543812211950,Avenida 9 de Julio 884
23665695689,ServiNorte SAS,S.A.,Servicios,Chaco,1982,399,2023-Q4,109406124.98,83368171.36,26037953.62,24988632.55,158343370.72,2,0,0,0,8203518.52,5273491.66,16407037.05,0.0,90,55,35,9.0,495,1,1,0,1,3,0,,+543812211950,Avenida 9 de Julio 884
23665695689,ServiNorte SAS,S.A.,Servicios,Chaco,1982,399,2024-Q1,118632935.89,79792699.91,38840235.98,19029410.33,160255508.28,0,0,0,0,8613116.88,7001167.53,0.0,0.0,0,9,81,2.0,18,0,1,1,1,3,0,,+543812211950,Avenida 9 de Julio 884
23665695689,ServiNorte SAS,S.A.,Servicios,Chaco,1982,399,2024-Q2,123948134.11,78853799.22,45094334.89,19506750.83,166448065.15,0,0,0,0,7792657.1,7697128.4,0.0,0.0,0,85,5,5.0,425,0,1,1,1,3,0,,+543812211950,Avenida 9 de Julio 884
23665695689,ServiNorte SAS,S.A.,Servicios,Chaco,1982,399,2024-Q3,127111057.6,76632575.87,50478481.73,21408741.5,148519799.11,0,0,0,0,3997264.48,2828580.82,0.0,0.0,0,37,53,6.0,222,1,0,1,1,3,0,,+543812211950,Avenida 9 de Julio 884
23665695689,ServiNorte SAS,S.A.,Servicios,Chaco,1982,399,2024-Q4,121627246.29,76783589.63,44843656.66,22182388.69,157215043.52,5,3,2,1,1235821.16,1000000.0,6179105.78,3000000.0,30,6,84,7.0,42,1,1,0,0,2,0,,+543812211950,Avenida 9 de Julio 884
23665695689,ServiNorte SAS,S.A.,Servicios,Chaco,1982,399,2025-Q1,126773059.7,79729610.53,47043449.17,24074639.45,159357756.03,5,3,2,1,5918736.82,4293763.24,29593684.1,12881289.71,60,74,16,10.0,740,1,0,1,1,3,0,,+543812211950,Avenida 9 de Julio 884
23665695689,ServiNorte SAS,S.A.,Servicios,Chaco,1982,399,2025-Q2,112496639.03,86437655.32,26058983.71,17468988.9,155108864.44,1,0,0,0,9275494.92,8785015.9,9275494.92,0.0,60,17,73,2.0,34,0,1,0,1,2,0,,+543812211950,Avenida 9 de Julio 884
23665695689,ServiNorte SAS,S.A.,Servicios,Chaco,1982,399,2025-Q3,111988966.72,72995804.11,38993162.61,23874879.19,153609761.49,3,2,0,2,10869065.34,10016258.92,32607196.01,20032517.85,90,4,86,8.0,32,0,1,0,0,1,0,,+543812211950,Avenida 9 de Julio 884
23665695689,ServiNorte SAS,S.A.,Servicios,Chaco,1982,399,2025-Q4,111788912.35,74237640.41,37551271.94,22897937.45,138170929.13,4,2,2,0,9458306.46,8135553.26,37833225.83,16271106.53,60,85,5,3.0,255,0,1,1,0,2,0,,+543812211950,Avenida 9 de Julio 884
30302515367,Silva Agricultura S.A.S.,S.A.,Agricultura,Río Negro,1981,460,2022-Q1,57586480.44,57296652.55,289827.89,30363043.51,103506306.25,3,2,0,2,7784502.95,6422954.43,23353508.86,12845908.86,30,70,20,7.0,490,1,1,0,0,2,0,,+543511233981,Boulevard Lavalle 5158
30302515367,Silva Agricultura S.A.S.,S.A.,Agricultura,Río Negro,1981,460,2022-Q2,60217189.16,49252915.12,10964274.04,36353623.12,113266674.98,4,3,3,0,8440575.05,6881289.49,33762300.2,20643868.46,30,35,55,2.0,70,0,0,0,0,0,1,2022-06-30,+543511233981,Boulevard Lavalle 5158
30302515367,Silva Agricultura S.A.S.,S.A.,Agricultura,Río Negro,1981,460,2022-Q3,64085921.08,49358209.26,14727711.82,31550073.11,113915237.2,2,1,1,0,3656775.77,3579246.45,7313551.54,3579246.45,30,56,34,9.0,504,1,0,1,0,2,0,,+543511233981,Boulevard Lavalle 5158
30302515367,Silva Agricultura S.A.S.,S.A.,Agricultura,Río Negro,1981,460,2022-Q4,56638909.02,56128891.58,510017.44,33807309.45,113667540.66,1,0,0,0,5342863.01,4920492.01,5342863.01,0.0,90,15,75,2.0,30,0,1,0,1,2,0,,+543511233981,Boulevard Lavalle 5158
30302515367,Silva Agricultura S.A.S.,S.A.,Agricultura,Río Negro,1981,460,2023-Q1,56850607.95,51369696.67,5480911.28,35593742.78,98356544.76,5,3,2,1,4951897.55,3379971.42,24759487.73,10139914.26,60,73,17,5.0,365,0,0,1,1,2,0,,+543511233981,Boulevard Lavalle 5158
30302515367,Silva Agricultura S.A.S.,S.A.,Agricultura,Río Negro,1981,460,2023-Q2,58841164.91,48130026.66,10711138.25,35345041.73,99710625.88,4,2,2,0,3657642.89,2661189.68,14630571.55,5322379.36,90,22,68,10.0,220,1,0,1,0,2,0,,+543511233981,Boulevard Lavalle 5158
30302515367,Silva Agricultura S.A.S.,S.A.,Agricultura,Río Negro,1981,460,2023-Q3,63373404.04,57228574.87,6144829.17,34762963.34,118043104.72,3,2,0,2,1698190.86,1791899.36,5094572.59,3583798.73,30,85,5,9.0,765,0,0,1,1,2,0,,+543511233981,Boulevard Lavalle 5158
30302515367,Silva Agricultura S.A.S.,S.A.,Agricultura,Río Negro,1981,460,2023-Q4,61157295.56,58203203.73,2954091.83,29117124.64,97025502.09,3,2,0,2,7108719.81,6798111.82,21326159.43,13596223.65,60,87,3,7.0,609,1,0,0,0,1,0,,+543511233981,Boulevard Lavalle 5158
30302515367,Silva Agricultura S.A.S.,S.A.,Agricultura,Río Negro,1981,460,2024-Q1,59726380.14,54976522.88,4749857.26,36085909.04,97382931.12,0,0,0,0,4204392.51,3013689.22,0.0,0.0,0,78,12,8.0,624,0,1,1,0,2,0,,+543511233981,Boulevard Lavalle 5158
30302515367,Silva Agricultura S.A.S.,S.A.,Agricultura,Río Negro,1981,460,2024-Q2,58927697.34,53560309.79,5367387.55,27381988.3,111960076.99,5,4,4,0,9356657.7,10120460.46,46783288.5,40481841.82,90,47,43,2.0,94,0,0,1,1,2,0,,+543511233981,Boulevard Lavalle 5158
30302515367,Silva Agricultura S.A.S.,S.A.,Agricultura,Río Negro,1981,460,2024-Q3,63016458.99,54308329.62,8708129.37,26203454.16,100877750.55,2,1,1,0,5217729.5,4058109.42,10435459.0,4058109.42,60,5,85,2.0,10,1,0,0,0,1,0,,+543511233981,Boulevard Lavalle 5158
30302515367,Silva Agricultura S.A.S.,S.A.,Agricultura,Río Negro,1981,460,2024-Q4,57113243.03,50766497.84,6346745.19,26031525.73,112253745.08,3,1,0,1,8049795.01,6382733.0,24149385.04,6382733.0,30,42,48,6.0,252,1,0,1,0,2,1,2024-12-31,+543511233981,Boulevard Lavalle 5158
30302515367,Silva Agricultura S.A.S.,S.A.,Agricultura,Río Negro,1981,460,2025-Q1,64178962.64,52858009.78,11320952.86,34312026.85,117665483.62,3,2,0,2,8008912.64,6639248.65,24026737.91,13278497.3,30,77,13,2.0,154,0,0,1,0,1,0,,+543511233981,Boulevard Lavalle 5158
30302515367,Silva Agricultura S.A.S.,S.A.,Agricultura,Río Negro,1981,460,2025-Q2,54166878.93,54066164.36,100714.57,31473603.36,101642233.03,3,2,2,0,3156277.64,2651623.8,9468832.93,5303247.6,30,36,54,8.0,288,0,1,0,1,2,0,,+543511233981,Boulevard Lavalle 5158
30302515367,Silva Agricultura S.A.S.,S.A.,Agricultura,Río Negro,1981,460,2025-Q3,56200365.29,51978446.63,4221918.66,33894799.6,97971444.19,0,0,0,0,7078505.16,6788886.17,0.0,0.0,0,65,25,7.0,455,1,0,0,1,2,0,,+543511233981,Boulevard Lavalle 5158
30302515367,Silva Agricultura S.A.S.,S.A.,Agricultura,Río Negro,1981,460,2025-Q4,63608550.08,56601760.23,7006789.85,25506406.24,98179675.18,5,2,2,0,9098839.91,6938609.51,45494199.54,13877219.02,60,80,10,10.0,800,1,0,0,1,2,0,,+543511233981,Boulevard Lavalle 5158
27667413848,ConstrucNorte SRL,S.A.,Construcción,Río Negro,1981,400,2022-Q1,55040096.35,40241055.26,14799041.09,17480138.25,95509820.69,4,3,3,0,3784982.79,2909716.18,15139931.16,8729148.53,30,72,18,10.0,720,1,1,0,0,2,0,,+543816323029,Calle 9 de Julio 3595
27667413848,ConstrucNorte SRL,S.A.,Construcción,Río Negro,1981,400,2022-Q2,52361265.69,42299569.76,10061695.93,21172773.7,92263203.77,5,3,2,1,6911915.81,4436008.06,34559579.06,13308024.19,60,84,6,1.0,84,0,1,0,0,1,0,,+543816323029,Calle 9 de Julio 3595
27667413848,ConstrucNorte SRL,S.A.,Construcción,Río Negro,1981,400,2022-Q3,61540900.39,38147424.04,23393476.35,16229722.42,94218726.44,1,0,0,0,9534590.48,10017120.51,9534590.48,0.0,90,69,21,2.0,138,0,0,1,0,1,0,,+543816323029,Calle 9 de Julio 3595
27667413848,ConstrucNorte SRL,S.A.,Construcción,Río Negro,1981,400,2022-Q4,60851204.57,38609254.38,22241950.19,21337897.75,91523278.99,5,2,1,1,7540820.7,6014090.02,37704103.51,12028180.04,60,10,80,10.0,100,0,0,0,1,1,1,2022-12-31,+543816323029,Calle 9 de Julio 3595
27667413848,ConstrucNorte SRL,S.A.,Construcción,Río Negro,1981,400,2023-Q1,58400255.36,42995098.95,15405156.41,19060209.38,95881591.98,5,3,3,0,7050554.41,4343089.32,35252772.06,13029267.97,90,39,51,9.0,351,0,0,1,1,2,0,,+543816323029,Calle 9 de Julio 3595
27667413848,ConstrucNorte SRL,S.A.,Construcción,Río Negro,1981,400,2023-Q2,61416454.69,36097727.05,25318727.64,21212349.46,82628804.15,4,2,2,0,4176641.43,3931339.5,16706565.7,7862679.0,60,14,76,8.0,112,0,1,0,0,1,0,,+543816323029,Calle 9 de Julio 3595
27667413848,ConstrucNorte SRL,S.A.,Construcción,Río Negro,1981,400,2023-Q3,51474540.61,39259881.75,12214658.86,15350218.89,85574071.55,4,3,3,0,4477028.34,2687668.42,17908113.37,8063005.26,90,52,38,1.0,52,0,0,0,0,0,0,,+543816323029,Calle 9 de Julio 3595
27667413848,ConstrucNorte SRL,S.A.,Construcción,Río Negro,1981,400,2023-Q4,58048904.62,37504133.49,20544771.13,18978639.18,96820366.45,2,0,0,0,8651695.37,6129283.01,17303390.73,0.0,90,14,76,2.0,28,1,0,0,0,1,1,2023-12-31,+543816323029,Calle 9 de Julio 3595
27667413848,ConstrucNorte SRL,S.A.,Construcción,Río Negro,1981,400,2024-Q1,57870888.31,40282864.19,17588024.12,20558384.96,94524839.92,4,3,1,2,4170896.81,3828222.03,16683587.26,11484666.1,60,50,40,5.0,250,0,0,1,1,2,0,,+543816323029,Calle 9 de Julio 3595
27667413848,ConstrucNorte SRL,S.A.,Construcción,Río Negro,1981,400,2024-Q2,50907214.71,42491688.68,8415526.03,18506513.65,92934584.34,1,0,0,0,6544199.1,4747700.97,6544199.1,0.0,30,68,22,8.0,544,1,0,0,0,1,1,2024-06-30,+543816323029,Calle 9 de Julio 3595
27667413848,ConstrucNorte SRL,S.A.,Construcción,Río Negro,1981,400,2024-Q3,54070622.42,37339582.74,16731039.68,19851607.41,90033617.47,0,0,0,0,3759047.0,3055169.74,0.0,0.0,0,17,73,2.0,34,1,0,1,0,2,0,,+543816323029,Calle 9 de Julio 3595
27667413848,ConstrucNorte SRL,S.A.,Construcción,Río Negro,1981,400,2024-Q4,52291695.0,41321634.59,10970060.41,18440729.61,90975743.79,3,2,1,1,7531634.99,6623910.45,22594904.98,13247820.89,60,74,16,3.0,222,0,0,0,1,1,0,,+543816323029,Calle 9 de Julio 3595
27667413848,ConstrucNorte SRL,S.A.,Construcción,Río Negro,1981,400,2025-Q1,58747015.14,40910838.47,17836176.67,17633339.34,89442011.44,0,0,0,0,6061621.36,3867116.14,0.0,0.0,0,57,33,8.0,456,1,1,0,1,3,0,,+543816323029,Calle 9 de Julio 3595
27667413848,ConstrucNorte SRL,S.A.,Construcción,Río Negro,1981,400,2025-Q2,51843682.49,37461007.7,14382674.79,15468301.04,92766066.05,1,0,0,0,7668868.31,6365675.41,7668868.31,0.0,90,19,71,8.0,152,1,0,0,0,1,0,,+543816323029,Calle 9 de Julio 3595
27667413848,ConstrucNorte SRL,S.A.,Construcción,Río Negro,1981,400,2025-Q3,57419603.53,42922785.73,14496817.8,16813391.37,93213503.84,3,1,1,0,10228071.27,7298353.82,30684213.82,7298353.82,60,85,5,1.0,85,1,0,1,1,3,0,,+543816323029,Calle 9 de Julio 3595
27667413848,ConstrucNorte SRL,S.A.,Construcción,Río Negro,1981,400,2025-Q4,53652844.71,39561127.48,14091717.23,19491654.34,86176832.46,2,1,0,1,3325362.97,2870360.8,6650725.95,2870360.8,90,19,71,8.0,152,0,1,1,1,3,0,,+543816323029,Calle 9 de Julio 3595
27284393258,TecnoNorte S.A.,S.A.S.,Tecnología,CABA,2020,371,2022-Q1,103536726.92,85205924.63,18330802.29,3481930.59,107018657.51,0,0,0,0,3354555.35,2520483.15,0.0,0.0,0,83,7,2.0,166,0,1,1,1,3,0,,+543431892480,Boulevard Rivadavia 716
27284393258,TecnoNorte S.A.,S.A.S.,Tecnología,CABA,2020,371,2022-Q2,98013158.04,70902385.98,27110772.06,3926689.02,103857845.83,1,0,0,0,5230169.63,5225158.46,5230169.63,0.0,90,58,32,10.0,580,0,0,0,0,0,0,,+543431892480,Boulevard Rivadavia 716
27284393258,TecnoNorte S.A.,S.A.S.,Tecnología,CABA,2020,371,2022-Q3,101905793.42,76633321.71,25272471.71,3953117.54,108415121.56,5,3,3,0,7143780.49,6929342.75,35718902.46,20788028.26,90,47,43,8.0,376,1,0,1,1,3,0,,+543431892480,Boulevard Rivadavia 716
27284393258,TecnoNorte S.A.,S.A.S.,Tecnología,CABA,2020,371,2022-Q4,99509246.54,75454477.05,24054769.49,3112781.31,113370893.11,2,1,0,1,4970575.95,3053563.06,9941151.91,3053563.06,60,4,86,9.0,36,0,0,0,0,0,0,,+543431892480,Boulevard Rivadavia 716
27284393258,TecnoNorte S.A.,S.A.S.,Tecnología,CABA,2020,371,2023-Q1,97359985.31,70871298.5,26488686.81,3113620.52,100473605.83,1,0,0,0,4177053.0,3969402.21,4177053.0,0.0,60,63,27,1.0,63,1,0,1,1,3,0,,+543431892480,Boulevard Rivadavia 716
27284393258,TecnoNorte S.A.,S.A.S.,Tecnología,CABA,2020,371,2023-Q2,87995100.93,79749737.62,8245363.31,3036235.86,98843710.47,3,2,0,2,7213316.75,7752116.87,21639950.25,15504233.74,30,53,37,4.0,212,0,0,1,0,1,0,,+543431892480,Boulevard Rivadavia 716
27284393258,TecnoNorte S.A.,S.A.S.,Tecnología,CABA,2020,371,2023-Q3,106868355.53,80476130.89,26392224.64,3280374.04,110148729.57,0,0,0,0,6100711.06,4123920.61,0.0,0.0,0,33,57,2.0,66,1,1,1,1,4,0,,+543431892480,Boulevard Rivadavia 716
27284393258,TecnoNorte S.A.,S.A.S.,Tecnología,CABA,2020,371,2023-Q4,98243818.5,81945136.23,16298682.27,3880445.05,102124263.56,5,3,0,3,2696789.55,2871495.68,13483947.76,8614487.05,30,17,73,9.0,153,1,0,1,1,3,1,2023-12-31,+543431892480,Boulevard Rivadavia 716
27284393258,TecnoNorte S.A.,S.A.S.,Tecnología,CABA,2020,371,2024-Q1,91553880.49,79280831.49,12273049.0,3703619.82,112026702.16,0,0,0,0,4534511.31,2781863.33,0.0,0.0,0,28,62,7.0,196,1,1,0,1,3,0,,+543431892480,Boulevard Rivadavia 716
27284393258,TecnoNorte S.A.,S.A.S.,Tecnología,CABA,2020,371,2024-Q2,101758373.73,83216955.01,18541418.72,2937662.89,104696036.63,1,0,0,0,5025168.44,3934134.07,5025168.44,0.0,90,18,72,8.0,144,1,1,1,1,4,1,2024-06-30,+543431892480,Boulevard Rivadavia 716
27284393258,TecnoNorte S.A.,S.A.S.,Tecnología,CABA,2020,371,2024-Q3,91773440.73,73561514.2,18211926.53,2799369.8,98418197.66,1,0,0,0,6014674.15,5070957.52,6014674.15,0.0,60,41,49,1.0,41,1,1,0,0,2,0,,+543431892480,Boulevard Rivadavia 716
27284393258,TecnoNorte S.A.,S.A.S.,Tecnología,CABA,2020,371,2024-Q4,106625771.46,72527144.66,34098626.8,2977940.73,109603712.19,5,2,1,1,4276925.97,3862384.14,21384629.87,7724768.29,30,67,23,9.0,603,1,0,1,1,3,0,,+543431892480,Boulevard Rivadavia 716
27284393258,TecnoNorte S.A.,S.A.S.,Tecnología,CABA,2020,371,2025-Q1,89394350.12,76033744.65,13360605.47,2742256.51,112683495.51,5,3,2,1,7990314.71,5933537.79,39951573.53,17800613.38,30,85,5,6.0,510,1,0,1,0,2,1,2025-03-31,+543431892480,Boulevard Rivadavia 716
27284393258,TecnoNorte S.A.,S.A.S.,Tecnología,CABA,2020,371,2025-Q2,88434506.13,71863243.88,16571262.25,3442070.34,110246897.93,2,1,0,1,4402666.19,2760692.47,8805332.38,2760692.47,30,86,4,10.0,860,0,1,1,0,2,0,,+543431892480,Boulevard Rivadavia 716
27284393258,TecnoNorte S.A.,S.A.S.,Tecnología,CABA,2020,371,2025-Q3,98860449.17,73664055.79,25196393.38,2897900.76,101758349.93,2,1,0,1,6839028.58,6596054.28,13678057.15,6596054.28,90,52,38,3.0,156,1,1,1,0,3,0,,+543431892480,Boulevard Rivadavia 716
27284393258,TecnoNorte S.A.,S.A.S.,Tecnología,CABA,2020,371,2025-Q4,87882595.52,81140884.29,6741711.23,3318456.5,97975669.89,1,0,0,0,8538992.99,7952794.12,8538992.99,0.0,90,60,30,8.0,480,0,1,1,1,3,0,,+543431892480,Boulevard Rivadavia 716
20368610454,Vega Construcciones,S.R.L.,Construcción,Entre Ríos,2008,259,2022-Q1,36324985.78,23312859.77,13012126.01,31519169.8,69527318.36,5,2,2,0,7540634.91,8234077.85,37703174.57,16468155.7,60,9,81,4.0,36,1,0,0,0,1,0,,+542218198987,Pasaje Lavalle 2109
20368610454,Vega Construcciones,S.R.L.,Construcción,Entre Ríos,2008,259,2022-Q2,34000275.46,26450983.74,7549291.72,31073113.93,67678458.94,0,0,0,0,7565451.33,6562514.75,0.0,0.0,0,87,3,1.0,87,1,0,0,1,2,0,,+542218198987,Pasaje Lavalle 2109
20368610454,Vega Construcciones,S.R.L.,Construcción,Entre Ríos,2008,259,2022-Q3,35024109.61,24384751.19,10639358.42,22426231.36,70118071.09,3,2,0,2,2733374.27,2764872.01,8200122.8,5529744.01,60,73,17,3.0,219,0,1,1,1,3,1,2022-09-30,+542218198987,Pasaje Lavalle 2109
20368610454,Vega Construcciones,S.R.L.,Construcción,Entre Ríos,2008,259,2022-Q4,36701171.55,23495616.16,13205555.39,28860008.72,70079719.57,5,4,0,4,1718233.26,1883641.96,8591166.29,7534567.83,90,5,85,1.0,5,0,1,0,0,1,0,,+542218198987,Pasaje Lavalle 2109
20368610454,Vega Construcciones,S.R.L.,Construcción,Entre Ríos,2008,259,2023-Q1,31303838.79,26725275.38,4578563.41,29064562.67,68215528.62,2,1,1,0,5258966.18,4393515.72,10517932.36,4393515.72,90,66,24,8.0,528,1,1,0,0,2,1,2023-03-31,+542218198987,Pasaje Lavalle 2109
20368610454,Vega Construcciones,S.R.L.,Construcción,Entre Ríos,2008,259,2023-Q2,33673027.71,23794431.06,9878596.65,24747650.65,71500957.5,3,2,1,1,7286806.09,4952066.02,21860418.26,9904132.04,60,74,16,10.0,740,0,0,1,0,1,0,,+542218198987,Pasaje Lavalle 2109
20368610454,Vega Construcciones,S.R.L.,Construcción,Entre Ríos,2008,259,2023-Q3,35036677.33,24265781.84,10770895.49,26140405.73,80577537.74,5,3,3,0,1666208.66,1799423.21,8331043.3,5398269.62,30,87,3,9.0,783,1,0,1,1,3,0,,+542218198987,Pasaje Lavalle 2109
20368610454,Vega Construcciones,S.R.L.,Construcción,Entre Ríos,2008,259,2023-Q4,30855905.17,27024664.81,3831240.36,29274376.64,76344855.2,5,3,0,3,6669304.76,6183896.27,33346523.78,18551688.81,60,21,69,3.0,63,1,1,0,0,2,0,,+542218198987,Pasaje Lavalle 2109
20368610454,Vega Construcciones,S.R.L.,Construcción,Entre Ríos,2008,259,2024-Q1,34230746.69,25246786.64,8983960.05,23233702.25,68892181.77,0,0,0,0,5135154.11,5081552.17,0.0,0.0,0,24,66,9.0,216,1,1,0,1,3,0,,+542218198987,Pasaje Lavalle 2109
20368610454,Vega Construcciones,S.R.L.,Construcción,Entre Ríos,2008,259,2024-Q2,33674510.89,22615899.69,11058611.2,27454317.23,77584084.2,0,0,0,0,5827025.76,5307275.34,0.0,0.0,0,34,56,1.0,34,0,0,0,1,1,0,,+542218198987,Pasaje Lavalle 2109
